Component,Component_KO,Chapter_Code,Chapter_Name_EN,Chapter_Name_KO,Item_Number,Total_in_Chapter,Full_Code,English_Term,Korean_Term,Definition_EN,Definition_KO,Status,Translator,Reviewer,Date_Started,Date_Completed,Priority,Notes
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,41,50,e141,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,42,50,e142,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,43,50,e143,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,44,50,e144,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,45,50,e145,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,46,50,e146,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,47,50,e147,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,48,50,e148,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,49,50,e149,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,50,50,e150,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e2,Natural Environment and Human-Made Changes to Environment,자연환경 및 환경의 인위적 변화,1,20,e201,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e2,Natural Environment and Human-Made Changes to Environment,자연환경 및 환경의 인위적 변화,2,20,e202,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e2,Natural Environment and Human-Made Changes to Environment,자연환경 및 환경의 인위적 변화,3,20,e203,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e2,Natural Environment and Human-Made Changes to Environment,자연환경 및 환경의 인위적 변화,4,20,e204,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e2,Natural Environment and Human-Made Changes to Environment,자연환경 및 환경의 인위적 변화,5,20,e205,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e2,Natural Environment and Human-Made Changes to Environment,자연환경 및 환경의 인위적 변화,6,20,e206,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e2,Natural Environment and Human-Made Changes to Environment,자연환경 및 환경의 인위적 변화,7,20,e207,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e2,Natural Environment and Human-Made Changes to Environment,자연환경 및 환경의 인위적 변화,8,20,e208,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e2,Natural Environment and Human-Made Changes to Environment,자연환경 및 환경의 인위적 변화,9,20,e209,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e2,Natural Environment and Human-Made Changes to Environment,자연환경 및 환경의 인위적 변화,10,20,e210,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e2,Natural Environment and Human-Made Changes to Environment,자연환경 및 환경의 인위적 변화,11,20,e211,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e2,Natural Environment and Human-Made Changes to Environment,자연환경 및 환경의 인위적 변화,12,20,e212,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e2,Natural Environment and Human-Made Changes to Environment,자연환경 및 환경의 인위적 변화,13,20,e213,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e2,Natural Environment and Human-Made Changes to Environment,자연환경 및 환경의 인위적 변화,14,20,e214,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e2,Natural Environment and Human-Made Changes to Environment,자연환경 및 환경의 인위적 변화,15,20,e215,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e2,Natural Environment and Human-Made Changes to Environment,자연환경 및 환경의 인위적 변화,16,20,e216,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e2,Natural Environment and Human-Made Changes to Environment,자연환경 및 환경의 인위적 변화,17,20,e217,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e2,Natural Environment and Human-Made Changes to Environment,자연환경 및 환경의 인위적 변화,18,20,e218,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e2,Natural Environment and Human-Made Changes to Environment,자연환경 및 환경의 인위적 변화,19,20,e219,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e2,Natural Environment and Human-Made Changes to Environment,자연환경 및 환경의 인위적 변화,20,20,e220,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e3,Support and Relationships,지지 및 관계,1,40,e301,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e3,Support and Relationships,지지 및 관계,2,40,e302,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e3,Support and Relationships,지지 및 관계,3,40,e303,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e3,Support and Relationships,지지 및 관계,4,40,e304,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e3,Support and Relationships,지지 및 관계,5,40,e305,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e3,Support and Relationships,지지 및 관계,6,40,e306,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e3,Support and Relationships,지지 및 관계,7,40,e307,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e3,Support and Relationships,지지 및 관계,8,40,e308,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e3,Support and Relationships,지지 및 관계,9,40,e309,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e3,Support and Relationships,지지 및 관계,10,40,e310,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e3,Support and Relationships,지지 및 관계,11,40,e311,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e3,Support and Relationships,지지 및 관계,12,40,e312,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e3,Support and Relationships,지지 및 관계,13,40,e313,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e3,Support and Relationships,지지 및 관계,14,40,e314,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e3,Support and Relationships,지지 및 관계,15,40,e315,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e3,Support and Relationships,지지 및 관계,16,40,e316,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e3,Support and Relationships,지지 및 관계,17,40,e317,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e3,Support and Relationships,지지 및 관계,18,40,e318,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e3,Support and Relationships,지지 및 관계,19,40,e319,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e3,Support and Relationships,지지 및 관계,20,40,e320,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e3,Support and Relationships,지지 및 관계,21,40,e321,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e3,Support and Relationships,지지 및 관계,22,40,e322,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e3,Support and Relationships,지지 및 관계,23,40,e323,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e3,Support and Relationships,지지 및 관계,24,40,e324,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e3,Support and Relationships,지지 및 관계,25,40,e325,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e3,Support and Relationships,지지 및 관계,26,40,e326,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e3,Support and Relationships,지지 및 관계,27,40,e327,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e3,Support and Relationships,지지 및 관계,28,40,e328,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e3,Support and Relationships,지지 및 관계,29,40,e329,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e3,Support and Relationships,지지 및 관계,30,40,e330,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e3,Support and Relationships,지지 및 관계,31,40,e331,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e3,Support and Relationships,지지 및 관계,32,40,e332,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e3,Support and Relationships,지지 및 관계,33,40,e333,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e3,Support and Relationships,지지 및 관계,34,40,e334,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e3,Support and Relationships,지지 및 관계,35,40,e335,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e3,Support and Relationships,지지 및 관계,36,40,e336,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e3,Support and Relationships,지지 및 관계,37,40,e337,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e3,Support and Relationships,지지 및 관계,38,40,e338,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e3,Support and Relationships,지지 및 관계,39,40,e339,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e3,Support and Relationships,지지 및 관계,40,40,e340,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e4,Attitudes,태도,1,40,e401,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e4,Attitudes,태도,2,40,e402,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e4,Attitudes,태도,3,40,e403,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e4,Attitudes,태도,4,40,e404,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e4,Attitudes,태도,5,40,e405,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e4,Attitudes,태도,6,40,e406,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e4,Attitudes,태도,7,40,e407,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e4,Attitudes,태도,8,40,e408,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e4,Attitudes,태도,9,40,e409,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e4,Attitudes,태도,10,40,e410,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e4,Attitudes,태도,11,40,e411,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e4,Attitudes,태도,12,40,e412,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e4,Attitudes,태도,13,40,e413,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e4,Attitudes,태도,14,40,e414,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e4,Attitudes,태도,15,40,e415,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e4,Attitudes,태도,16,40,e416,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e4,Attitudes,태도,17,40,e417,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e4,Attitudes,태도,18,40,e418,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e4,Attitudes,태도,19,40,e419,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e4,Attitudes,태도,20,40,e420,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e4,Attitudes,태도,21,40,e421,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e4,Attitudes,태도,22,40,e422,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e4,Attitudes,태도,23,40,e423,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e4,Attitudes,태도,24,40,e424,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e4,Attitudes,태도,25,40,e425,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e4,Attitudes,태도,26,40,e426,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e4,Attitudes,태도,27,40,e427,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e4,Attitudes,태도,28,40,e428,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e4,Attitudes,태도,29,40,e429,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e4,Attitudes,태도,30,40,e430,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e4,Attitudes,태도,31,40,e431,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e4,Attitudes,태도,32,40,e432,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e4,Attitudes,태도,33,40,e433,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e4,Attitudes,태도,34,40,e434,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e4,Attitudes,태도,35,40,e435,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e4,Attitudes,태도,36,40,e436,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e4,Attitudes,태도,37,40,e437,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e4,Attitudes,태도,38,40,e438,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e4,Attitudes,태도,39,40,e439,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e4,Attitudes,태도,40,40,e440,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",1,50,e501,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",2,50,e502,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",3,50,e503,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",4,50,e504,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",5,50,e505,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",6,50,e506,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",7,50,e507,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",8,50,e508,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",9,50,e509,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",10,50,e510,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",11,50,e511,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",12,50,e512,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",13,50,e513,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",14,50,e514,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",15,50,e515,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",16,50,e516,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",17,50,e517,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",18,50,e518,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",19,50,e519,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",20,50,e520,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",21,50,e521,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",22,50,e522,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",23,50,e523,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",24,50,e524,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",25,50,e525,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",26,50,e526,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",27,50,e527,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",28,50,e528,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",29,50,e529,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",30,50,e530,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",31,50,e531,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",32,50,e532,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",33,50,e533,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",34,50,e534,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",35,50,e535,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",36,50,e536,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",37,50,e537,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",38,50,e538,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",39,50,e539,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",40,50,e540,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",41,50,e541,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",42,50,e542,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",43,50,e543,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",44,50,e544,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",45,50,e545,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",46,50,e546,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",47,50,e547,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",48,50,e548,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",49,50,e549,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e5,"Services, Systems and Policies","서비스, 시스템 및 정책",50,50,e550,,,,,Not Started,,,,,High,
